"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","1","Arroz","Libra",38,11.58,440.04,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","2","Frijol","Libra",34,16.91,574.94,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","3","Azúcar","Libra",30,9.28,278.4,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","4","Aceite","Litro",7,34.11,238.77,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","5","Posta de res","Libra",8,61.06,488.48,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","6","Posta de cerdo","Libra",5,54.96,274.8,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","7","Carne de aves","Libra",8,32.28,258.24,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","8","Chuleta de pescado","Libra",9,62.93,566.37,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","9","Leche","Litro",30,24.65,739.5,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","10","Huevos","Docena",7,44.09,308.63,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","11","Queso seco","Libra",9,58.6,527.4,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","12","Tortilla","Libra",57,13.6,775.2,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","13","Pinolillo","Libra",10,21.24,212.4,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","14","Pastas alimenticias","Libra",5,21.34,106.7,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","15","Pan","Libra",27,19.35,522.45,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","16","Tomate de cocinar","Libra",14,8.54,119.56,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","17","Cebolla blanca","Libra",8,23.53,188.24,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","18","Papas","Libra",15,13.75,206.25,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","19","Ayote","Libra",32,6.05,193.6,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","20","Chiltoma","Libra",3,25.89,77.67,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","21","Plátano verde","Libra",16,7.37,117.92,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","22","Naranja","Libra",46,3.8,174.8,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","23","Repollo","Libra",2,4.83,9.66,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","24","Jabón de lavar ropa","Unidad",12.55,13.07,164.0285,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.29,64.0513,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","26","Pastas dental","Unidad de 115 grs",2.13,29.06,61.8978,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,1.01,10.9787,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","28","Escoba","Unidad",1.22,38.73,47.2506,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","29","Papel higiénico","Rollos",10.71,10.94,117.1674,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","30","Jabón de baño","Unidad",4.67,5.98,27.9266,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,14.92,32.9732,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","32","Desodorante nacional","Unidad",1.9,21.74,41.306,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","33","Cepillo dental","Unidad",2.49,10,24.9,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","34","Alquiler","Valor (C$) mensual",1,900,900,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","35","Gas butano","25 libras",1,276.18,276.18,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","36","Luz eléctrica","KWH",100,2.5933875,259.33875,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","37","Agua","Galones",5292,0.0184263,97.5119796,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","38","Transporte","Pasaje",240,2.5,600,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,328.61,204.162140139525,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","40","Camisa manga corta","Unidad",0.660003700679698,104.13,68.726185351777,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","41","Calzoncillos","Unidad",1.56501893310219,32.86,51.426522141738,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","42","Calcetines","Par",1.3198798072969,24.51,32.3502540768471,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,338.84,146.450478135345,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","44","Blusa manga corta","Unidad",0.66,88.54,58.4364,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,307.05,156.5955,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","46","Vestido entero","Unidad",0.5,221.2,110.6,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","47","Calzones/ Bikinis","Unidad",1.23,31.51,38.7573,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","48","Brassiers/ sostén","Unidad",0.97,33.6,32.592,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","49","Sandalias de cuero sintético","Par",0.44,206.12,90.6928,80
"CB2014Abr",2014,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBAbr2014.xls","50","Traje completo","Unidad",0.501964507835002,228.06,114.478025656851,80
