"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","1","Arroz","Libra",38,7.1174,270.4612,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","2","Frijol","Libra",34,14.44208715,491.0309631,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","3","Azúcar","Libra",30,4.97252374,149.1757122,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","4","Aceite","Litro",7,27.40971986,191.86803902,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","5","Posta de res","Libra",8,33.53496275,268.279702,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","6","Posta de cerdo","Libra",5,31.64264956,158.2132478,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","7","Carne de aves","Libra",8,18.33468834,146.67750672,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","8","Pescado","Libra",9,35.40743765,318.66693885,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","9","Leche fluída","Litro",30,11.85793918,355.7381754,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","10","Huevos","Docena",7,26.07428709,182.52000963,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","11","Queso seco","Libra",9,28.02182105,252.19638945,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","12","Tortilla","Libra",57,8.87709433,505.99437681,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","13","Pinolillo","Libra",10,15.04353803,150.4353803,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","14","Pastas alimenticias","Libra",5,12.40937346,62.0468673,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","15","Pan","Libra",27,13.81307823,372.95311221,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","16","Tomate de cocinar","Libra",14,11.42492532,159.94895448,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","17","Cebolla blanca","Libra",8,12.33179,98.65432,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","18","Papas","Libra",15,9.16766006,137.5149009,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","19","Ayote","Libra",32,3.7698111606409,120.633957140509,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","20","Chiltoma","Libra",3,22.8748494,68.6245482,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","21","Plátano verde","Libra",16,4.14178892,66.26862272,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","22","Naranja","Libra",46,2.32211991,106.81751586,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","23","Repollo","Libra",2,6.21971062,12.43942124,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","24","Jabón de lavar","Unidad",12.55,6.72232693,84.3652029715,4
"CB2007Dic",2007,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2007/CDIc07.xls","25","Detergente","Bolsita de 40 gramos",27.97,1.36701372,38.2353737484,4
