"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","1","Arroz","Libra",38,22.09,839.42
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","2","Frijol","Libra",34,32.47,1103.98
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","3","Azúcar","Libra",30,16.04,481.2
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","4","Aceite","Litro",7,63.36,443.52
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","5","Posta de res","Libra",8,145.42,1163.36
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","6","Posta de cerdo","Libra",5,90.02,450.1
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","7","Carne de aves","Libra",8,63.26,506.08
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","8","Chuleta de pescado","Libra",9,110.3,992.7
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","9","Leche","Litro",30,40.22,1206.6
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","10","Huevos","Docena",7,73.69,515.83
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","11","Queso seco","Libra",9,96.57,869.13
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","12","Tortilla","Libra",57,31.08,1771.56
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","13","Pinolillo","Libra",10,44.74,447.4
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","14","Pastas alimenticias","Libra",5,46.68,233.4
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","15","Pan","Libra",27,32.72,883.44
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","16","Tomate de cocinar","Libra",14,23.28,325.92
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","17","Cebolla blanca","Libra",8,57.66,461.28
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","18","Papas","Libra",15,32.78,491.7
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","19","Ayote","Libra",32,10.82,346.24
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","20","Chiltoma","Libra",3,46.14,138.42
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","21","Plátano verde","Libra",16,15.49,247.84
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","22","Naranja","Libra",46,13.01,598.46
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","23","Repollo","Libra",2,11.91,23.82
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","24","Jabón de lavar ropa","Unidad",12.55,28.13,353.0315
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","25","Detergente en polvo","Bolsita de 40 gramos",27.97,3.94520375783822,110.347349106735
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","26","Pasta dental","Unidad de 115 grs",2.13,47.88,101.9844
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","27","Fósforos","Cajita de 40 cerillos",10.87,2.63,28.5881
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","28","Escoba","Unidad",1.22,77.78,94.8916
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","29","Papel higiénico","Rollos",10.71,20.65,221.1615
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","30","Jabón de baño","Unidad",4.67,11.85,55.3395
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","31","Toallas sanitarias","Bolsa de 10 unid",2.21,29.74,65.7254
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","32","Desodorante nacional","Unidad",1.9,68.53,130.207
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","33","Cepillo dental","Unidad",2.49,20.69,51.5181
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","34","Alquiler","Valor (C$) mensual",1,900,900
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","35","Gas butano","25 libras",1,436,436
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","36","Luz eléctrica","KWH",100,3.2454565,324.54565
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","37","Agua","Galones",5292,0.0311988117200302,165.1041116224
"CB2025Ago",2025,"Ago","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBAgo2025.xlsx","38","Transporte","Pasaje",240,2.5,600
