"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2018Jul",2018,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBJul2018.xls","1","Arroz","Libra",38,13.43,510.34
"CB2018Jul",2018,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBJul2018.xls","2","Frijol","Libra",34,18.16,617.44
"CB2018Jul",2018,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBJul2018.xls","3","Azúcar","Libra",30,11.78,353.4
"CB2018Jul",2018,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBJul2018.xls","4","Aceite","Litro",7,39.65,277.55
"CB2018Jul",2018,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBJul2018.xls","5","Posta de res","Libra",8,91.33,730.64
"CB2018Jul",2018,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBJul2018.xls","6","Posta de cerdo","Libra",5,67.37,336.85
"CB2018Jul",2018,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBJul2018.xls","7","Carne de aves","Libra",8,44.55,356.4
"CB2018Jul",2018,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBJul2018.xls","8","Chuleta de pescado","Libra",9,79.26,713.34
"CB2018Jul",2018,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBJul2018.xls","9","Leche","Litro",30,28.12,843.6
"CB2018Jul",2018,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBJul2018.xls","10","Huevos","Docena",7,57.44,402.08
"CB2018Jul",2018,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBJul2018.xls","11","Queso seco","Libra",9,55.26,497.34
"CB2018Jul",2018,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBJul2018.xls","12","Tortilla","Libra",57,16.66,949.62
"CB2018Jul",2018,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBJul2018.xls","13","Pinolillo","Libra",10,27.33,273.3
