"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","1","Arroz","Libra",38,10.23,388.74
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","2","Frijol","Libra",34,10.09,343.06
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","3","Azúcar","Libra",30,8,240
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","4","Aceite","Litro",7,36.18,253.26
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","5","Posta de res","Libra",8,51.03,408.24
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","6","Posta de cerdo","Libra",5,51.81,259.05
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","7","Carne de aves","Libra",8,27.75,222
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","8","Chuleta de pescado","Libra",9,55.26,497.34
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","9","Leche","Litro",30,19.97,599.1
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","10","Huevos","Docena",7,39.72,278.04
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","11","Queso seco","Libra",9,47.64,428.76
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","12","Tortilla","Libra",57,11.08,631.56
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","13","Pinolillo","Libra",10,20.53,205.3
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","14","Pastas alimenticias","Libra",5,21.48,107.4
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","15","Pan","Libra",27,17.36,468.72
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","16","Tomate de cocinar","Libra",14,12.93,181.02
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","17","Cebolla blanca","Libra",8,15.87,126.96
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","18","Papas","Libra",15,13,195
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","19","Ayote","Libra",32,5.89,188.48
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","20","Chiltoma","Libra",3,20.91,62.73
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","21","Plátano verde","Libra",16,5.95,95.2
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","22","Naranja","Libra",46,2.92,134.32
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","23","Repollo","Libra",2,6.49,12.98
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","24","Jabón de lavar ropa","Unidad",12.55,11.98,150.35
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","25","Detergente en polvo","Bolsita de 40 gramos ",27.97,2.08,58.18
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","26","Pastas dental","Unidad de 115 grs ",2.13,27.86,59.34
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,1.01,10.98
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","28","Escoba","Unidad",1.22,35.98,43.9
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","29","Papel higiénico","Rollos",10.71,10.16,108.81
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","30","Jabón de baño","Unidad",4.67,5.59,26.11
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,13.01,28.75
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","32","Desodorante nacional","Unidad",1.9,20.01,38.02
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","33","Cepillo dental","Unidad",2.49,9.84,24.5
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","35","Gas butano"," 25 libras",1,288.67,288.67
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","36","Luz eléctrica","KWH",100,2.342914,234.29
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","37","Agua","Galones",5292,0.01559,82.5
"CB2012Mar",2012,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMar2012.xls","38","Transporte","Pasaje",240,2.5,600
