"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","1","Arroz","Libra",38,13.29,505.02
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","2","Frijol","Libra",34,15.96,542.64
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","3","Azúcar","Libra",30,11.92,357.6
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","4","Aceite","Litro",7,35.58,249.06
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","5","Posta de res","Libra",8,87.13,697.04
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","6","Posta de cerdo","Libra",5,59.62,298.1
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","7","Carne de aves","Libra",8,44.93,359.44
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","8","Chuleta de pescado","Libra",9,80.02,720.18
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","9","Leche","Litro",30,28.02,840.6
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","10","Huevos","Docena",7,53.35,373.45
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","11","Queso seco","Libra",9,68.41,615.69
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","12","Tortilla","Libra",57,16.97,967.29
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","13","Pinolillo","Libra",10,27.87,278.7
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","14","Pastas alimenticias","Libra",5,27.68,138.4
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","15","Pan","Libra",27,20.98,566.46
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","16","Tomate de cocinar","Libra",14,15.3,214.2
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","17","Cebolla blanca","Libra",8,32.43,259.44
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","18","Papas","Libra",15,18.15,272.25
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","19","Ayote","Libra",32,6.39,204.48
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","20","Chiltoma","Libra",3,34.03,102.09
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","21","Plátano verde","Libra",16,8.45,135.2
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","22","Naranja","Libra",46,4.99,229.54
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","23","Repollo","Libra",2,8.36,16.72
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","24","Jabón de lavar ropa","Unidad",12.55,12.58,157.88
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","25","Detergente en polvo","Bolsita de 40 gramos ",27.97,3.5,97.9
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","26","Pasta dental","Unidad de 115 grs ",2.13,30.23,64.39
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","27","Fósforos","Cajita de 40 cerillos",10.87,1.19,12.94
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","28","Escoba","Unidad",1.22,45.64,55.68
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","29","Papel higiénico","Rollos",10.71,11.87,127.13
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","30","Jabón de baño","Unidad",4.67,8.47,39.55
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,17.26,38.14
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","32","Desodorante nacional","Unidad",1.9,28.32,53.81
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","33","Cepillo dental","Unidad",2.49,11.85,29.51
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","35","Gas butano"," 25 libras",1,352.37,352.37
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","36","Luz eléctrica","KWH",100,2.86,286.11
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","37","Agua","Galones",5292,0.03,152.55
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","38","Transporte","Pasaje",240,2.5,600
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","39","Pantalón largo de tela de jeans","Unidad",0.62,449.36,279.18
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","40","Camisa manga corta","Unidad",0.66,122.79,81.04
"CB2018Nov",2018,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBNov2018.xls","41","Calzoncillos","Unidad",1.57,40.08,62.73
