"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","1","Arroz","Libra",38,9.58777630868881,364.335499730175,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","2","Frijol","Libra",34,10.2339586226889,347.954593171424,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","3","Azúcar","Libra",30,5.6070167079862,168.210501239586,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","4","Aceite","Litro",7,29.01,203.07,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","5","Posta de res","Libra",8,38.05,304.4,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","6","Posta de cerdo","Libra",5,38.24,191.2,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","7","Carne de aves","Libra",8,21.79,174.32,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","8","Pescado","Libra",9,40.97,368.73,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","9","Leche fluída","Litro",30,16.03,480.9,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","10","Huevos","Docena",7,31.6342840963882,221.439988674717,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","11","Queso seco","Libra",9,36.46,328.14,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","12","Tortilla","Libra",57,9.31,530.67,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","13","Pinolillo","Libra",10,17.73,177.3,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","14","Pastas alimenticias","Libra",5,18.28,91.4,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","15","Pan","Libra",27,16.41,443.07,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","16","Tomate de cocinar","Libra",14,10.6,148.4,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","17","Cebolla blanca","Libra",8,11.41,91.28,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","18","Papas","Libra",15,10.65,159.75,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","19","Ayote","Libra",32,5.17,165.44,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","20","Chiltoma","Libra",3,23.04,69.12,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","21","Plátano verde","Libra",16,4.13,66.08,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","22","Naranja","Libra",46,2.59,119.14,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","23","Repollo","Libra",2,5.32,10.64,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","24","Jabón de lavar","Unidad",12.55,9.64,120.982,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","25","Detergente","Bolsita de 40 gramos",27.97,1.94,54.2618,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","26","Pastas dental","Unidad de 115 grs",2.13,23.86,50.8218,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,0.982368112056374,10.6783413780528,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","28","Escoba","Unidad",1.22,32.35,39.467,30
"CB2010Feb",2010,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cfebrero2010.xls","29","Papel higiénico","Rollos",10.71,7.95001258486774,85.1446347839335,30
