"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","1","Arroz","Libra",38,13.05,495.9,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","2","Frijol","Libra",34,16.34,555.56,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","3","Azúcar","Libra",30,11.29,338.7,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","4","Aceite","Litro",7,37.12,259.84,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","5","Posta de res","Libra",8,86.52,692.16,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","6","Posta de cerdo","Libra",5,66.76,333.8,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","7","Carne de aves","Libra",8,44.44,355.52,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","8","Chuleta de pescado","Libra",9,78.62,707.58,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","9","Leche","Litro",30,27.67,830.1,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","10","Huevos","Docena",7,56.77,397.39,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","11","Queso seco","Libra",9,73.77,663.93,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","12","Tortilla","Libra",57,15.1,860.7,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","13","Pinolillo","Libra",10,27.17,271.7,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","14","Pastas alimenticias","Libra",5,26.24,131.2,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","15","Pan","Libra",27,20.1,542.7,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","16","Tomate de cocinar","Libra",14,9.65,135.1,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","17","Cebolla blanca","Libra",8,22.29,178.32,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","18","Papas","Libra",15,16.57,248.55,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","19","Ayote","Libra",32,6.78,216.96,127
"CB2018Mar",2018,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBMar2018.xls","20","Chiltoma","Libra",3,21.67,65.01,127
