"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","1","Arroz","Libra",38,14.8,562.4,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","2","Frijol","Libra",34,19.18,652.12,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","3","Azúcar","Libra",30,13.49,404.7,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","4","Aceite","Litro",7,57.07,399.49,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","5","Posta de res","Libra",8,108.45,867.6,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","6","Posta de cerdo","Libra",5,78.14,390.7,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","7","Carne de aves","Libra",8,45.89,367.12,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","8","Chuleta de pescado","Libra",9,87.56,788.04,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","9","Leche","Litro",30,31.59,947.7,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","10","Huevos","Docena",7,63.13,441.91,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","11","Queso seco","Libra",9,67.13,604.17,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","12","Tortilla","Libra",57,17.63,1004.91,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","13","Pinolillo","Libra",10,30.86,308.6,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","14","Pastas alimenticias","Libra",5,32.66,163.3,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","15","Pan","Libra",27,26.68,720.36,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","16","Tomate de cocinar","Libra",14,15.11,211.54,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","17","Cebolla blanca","Libra",8,34.8,278.4,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","18","Papas","Libra",15,16.7,250.5,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","19","Ayote","Libra",32,7.51,240.32,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","20","Chiltoma","Libra",3,37.8,113.4,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","21","Plátano verde","Libra",16,9.76,156.16,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","22","Naranja","Libra",46,10.03,461.38,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","23","Repollo","Libra",2,5.76,11.52,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","24","Jabón de lavar ropa","Unidad",12.55,17.17,215.4835,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,3.14,87.8258,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","26","Pasta dental","Unidad de 115 grs",2.13,36.99,78.7887,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","27","Fósforos","Cajita de 40 cerillos",10.87,1.8,19.566,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","28","Escoba","Unidad",1.22,65.22,79.5684,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","29","Papel higiénico","Rollos",10.71,15.94,170.7174,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","30","Jabón de baño","Unidad",4.67,14.2,66.314,166
"CB2021Jun",2021,"Jun","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,22.94,50.6974,166
