"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2008Jul",2008,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CJulio08.xls","1","Arroz","Libra",38,9.9264,377.2032,11
"CB2008Jul",2008,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CJulio08.xls","2","Frijol","Libra",34,15.84864536,538.85394224,11
"CB2008Jul",2008,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CJulio08.xls","3","Azúcar","Libra",30,5.31678749,159.5036247,11
"CB2008Jul",2008,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CJulio08.xls","4","Aceite","Litro",7,40.35397032,282.47779224,11
"CB2008Jul",2008,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CJulio08.xls","5","Posta de res","Libra",8,38.93125035,311.4500028,11
"CB2008Jul",2008,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CJulio08.xls","6","Posta de cerdo","Libra",5,35.79163182,178.9581591,11
"CB2008Jul",2008,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CJulio08.xls","7","Carne de aves","Libra",8,21.57512294,172.60098352,11
"CB2008Jul",2008,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CJulio08.xls","8","Pescado","Libra",9,40.0275977,360.2483793,11
"CB2008Jul",2008,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CJulio08.xls","9","Leche fluída","Litro",30,14,420,11
"CB2008Jul",2008,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CJulio08.xls","10","Huevos","Docena",7,27.32298837,191.26091859,11
"CB2008Jul",2008,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CJulio08.xls","11","Queso seco","Libra",9,27.83451762,250.51065858,11
"CB2008Jul",2008,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CJulio08.xls","12","Tortilla","Libra",57,9.8352652,560.6101164,11
