"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","1","Arroz","Libra",38,13.08,497.04
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","2","Frijol","Libra",34,16.73,568.82
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","3","Azúcar","Libra",30,11.31,339.3
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","4","Aceite","Litro",7,35.69,249.83
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","5","Posta de res","Libra",8,84.18,673.44
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","6","Posta de cerdo","Libra",5,65.48,327.4
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","7","Carne de aves","Libra",8,44.44,355.52
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","8","Chuleta de pescado","Libra",9,79.41,714.69
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","9","Leche","Litro",30,27.11,813.3
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","10","Huevos","Docena",7,56.38,394.66
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","11","Queso seco","Libra",9,75.8,682.2
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","12","Tortilla","Libra",57,15.63,890.91
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","13","Pinolillo","Libra",10,27.15,271.5
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","14","Pastas alimenticias","Libra",5,26.08,130.4
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","15","Pan","Libra",27,21.27,574.29
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","16","Tomate de cocinar","Libra",14,9.72,136.08
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","17","Cebolla blanca","Libra",8,24.37,194.96
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","18","Papas","Libra",15,20.36,305.4
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","19","Ayote","Libra",32,6.68,213.76
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","20","Chiltoma","Libra",3,24.88,74.64
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","21","Plátano verde","Libra",16,10.42,166.72
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","22","Naranja","Libra",46,6.18,284.28
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","23","Repollo","Libra",2,6.97,13.94
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","24","Jabón de lavar ropa","Unidad",12.55,12.49,156.75
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","25","Detergente en polvo","Bolsita de 40 gramos ",27.97,2.83,79.16
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","26","Pasta dental","Unidad de 115 grs ",2.13,29.16,62.11
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","27","Fósforos","Cajita de 40 cerillos",10.87,1.21,13.15
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","28","Escoba","Unidad",1.22,43.28,52.8
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","29","Papel higiénico","Rollos",10.71,11.41,122.2
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","30","Jabón de baño","Unidad",4.67,6.81,31.8
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,16.83,37.19
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","32","Desodorante nacional","Unidad",1.9,27.82,52.86
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","33","Cepillo dental","Unidad",2.49,11.59,28.86
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","35","Gas butano"," 25 libras",1,307.76,307.76
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","36","Luz eléctrica","KWH",100,2.76,275.78
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","37","Agua","Galones",5292,0.03,145.29
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","38","Transporte","Pasaje",240,2.5,600
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","39","Pantalón largo de tela de jeans","Unidad",0.62,442.59,274.98
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","40","Camisa manga corta","Unidad",0.66,120.31,79.41
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","41","Calzoncillos","Unidad",1.57,39.64,62.04
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","42","Calcetines","Par",1.32,27.79,36.68
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.43,407.98,176.33
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","44","Blusa manga corta","Unidad",0.66,109.71,72.41
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,409.63,208.91
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","46","Vestido entero","Unidad",0.5,270.95,135.48
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","47","Calzones/ Bikinis","Unidad",1.23,38.88,47.82
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","48","Brassier/ sostén","Unidad",0.97,43.38,42.08
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","49","Sandalias de cuero sintético","Par",0.44,230.6,101.46
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","50","Traje completo","Unidad",0.5,287.98,144.56
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","51","Calzones","Unidad",1.43,27.32,39.14
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","52","Calcetines","Par",1.39,27.94,38.79
"CB2018Feb",2018,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2018/CBFeb2018.xls","53","Zapato de cuero sintético","Par",0.45,311.49,139.28
