"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","39","Pantalón largo de tela de jeans","Unidad",0.62,367.7,228.45
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","40","Camisa manga corta","Unidad",0.66,102.03,67.34
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","41","Calzoncillos","Unidad",1.57,35.09,54.92
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","42","Calcetines","Par",1.32,25.06,33.08
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.43,364.95,157.74
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","44","Blusa manga corta","Unidad",0.66,94.53,62.39
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,341.46,174.14
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","46","Vestido entero","Unidad",0.5,244.46,122.23
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","47","Calzones/ Bikinis","Unidad",1.23,33.21,40.85
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","48","Brassier/ sostén","Unidad",0.97,36.56,35.46
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","49","Sandalias de cuero sintético","Par",0.44,221.88,97.63
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","50","Traje completo","Unidad",0.5,253.35,127.17
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","51","Calzones","Unidad",1.43,22.39,32.08
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","52","Calcetines","Par",1.39,21.69,30.11
"CB2015Dic",2015,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2015/CBDic2015.xls","53","Zapato de cuero sintético","Par",0.45,292.71,130.88
