"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","1","Arroz","Libra",38,9.29,353.02,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","2","Frijol","Libra",34,12.42,422.28,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","3","Azúcar","Libra",30,7.67,230.1,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","4","Aceite","Litro",7,36.3,254.1,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","5","Posta de res","Libra",8,44.97,359.76,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","6","Posta de cerdo","Libra",5,48.59,242.95,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","7","Carne de aves","Libra",8,26.55,212.4,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","8","Chuleta de pescado","Libra",9,48.07,432.63,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","9","Leche","Litro",30,18.21,546.3,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","10","Huevos","Docena",7,36.42,254.94,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","11","Queso seco","Libra",9,41.62,374.58,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","12","Tortilla","Libra",57,11.48,654.36,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","13","Pinolillo","Libra",10,20.02,200.2,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","14","Pastas alimenticias","Libra",5,20.98,104.9,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","15","Pan","Libra",27,18.31,494.37,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","16","Tomate de cocinar","Libra",14,17.37,243.18,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","17","Cebolla blanca","Libra",8,23.76,190.08,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","18","Papas","Libra",15,13.49,202.35,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","19","Ayote","Libra",32,4.8,153.6,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","20","Chiltoma","Libra",3,42.59,127.77,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","21","Plátano verde","Libra",16,5.1,81.6,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","22","Naranja","Libra",46,3.26,149.96,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","23","Repollo","Libra",2,8.37,16.74,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","24","Jabón de lavar ropa","Unidad",12.55,11.68,146.584,51
"CB2011Nov",2011,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CNov2011.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.05,57.3385,51
