"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","39","Pantalón largo de tela de jeans","Unidad",0.62,204.47,126.77
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","40","Camisa manga corta","Unidad",0.66,73.49,48.5
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","41","Calzoncillos","Unidad",1.57,17.79,27.94
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","42","Calcetines","Par",1.32,15.71,20.73
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","43","Zapato  de cuero natural (mocasin, acordonado,cerrado. Etc.)","Par",0.43,252.19,108.44
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","44","Blusa manga corta","Unidad",0.66,53.83,35.53
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,214.08,109.18
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","46","Vestido entero","Unidad",0.5,145.04,72.52
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","47","Calzones/ Bikinis","Unidad",1.23,17.87,21.99
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","48","Brassiers/ sostén","Unidad",0.97,21.33,20.69
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","49","Sandalias de cuero sintético","Par",0.44,140.72,61.92
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","50","Traje completo","Unidad",0.5,161.24,80.62
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","51","Calzones","Unidad",1.43,16.04,22.94
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","52","Calcetines","Par",1.39,15.19,21.12
"CB2010Abr",2010,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cabril2010.xls","53","Zapato de cuero sintético","Par",0.45,198.45,89.3
