"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","1","Arroz","Libra",38,9.2,349.6
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","2","Frijol","Libra",34,17.65,600.1
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","3","Azúcar","Libra",30,7.31,219.3
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","4","Aceite","Litro",7,37.49,262.43
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","5","Posta de res","Libra",8,42.87,342.96
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","6","Posta de cerdo","Libra",5,47.6,238
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","7","Carne de aves","Libra",8,24.29,194.32
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","8","Chuleta de pescado","Libra",9,46.14,415.26
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","9","Leche","Litro",30,16.62,498.6
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","10","Huevos","Docena",7,34.78,243.46
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","11","Queso seco","Libra",9,30.39,273.51
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","12","Tortilla","Libra",57,12.13,691.41
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","13","Pinolillo","Libra",10,19.06,190.6
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","14","Pastas alimenticias","Libra",5,20.58,102.9
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","15","Pan","Libra",27,17.48,471.96
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","16","Tomate de cocinar","Libra",14,12.98,181.72
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","17","Cebolla blanca","Libra",8,17.9,143.2
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","18","Papas","Libra",15,12.92,193.8
"CB2011Jul",2011,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CJul2011.xls","19","Ayote","Libra",32,6.54,209.28
