"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","1","Arroz","Libra",38,10.88,413.48
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","2","Frijol","Libra",34,12.62,429.15
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","3","Azúcar","Libra",30,5.37,161.16
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","4","Aceite","Litro",7,35.01,245.08
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","5","Posta de res","Libra",8,39.34,314.71
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","6","Posta de cerdo","Libra",5,36.6,183
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","7","Carne de aves","Libra",8,21.99,175.9
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","8","Pescado","Libra",9,40.36,363.28
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","9","Leche fluída","Litro",30,16.03,480.9
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","10","Huevos","Docena",7,31.31,219.16
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","11","Queso seco","Libra",9,33.92,305.28
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","12","Tortilla","Libra",57,9.91,564.79
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","13","Pinolillo","Libra",10,19.89,198.86
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","14","Pastas alimenticias","Libra",5,16.73,83.63
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","15","Pan","Libra",27,19.4,523.9
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","16","Tomate de cocinar","Libra",14,13.6,190.4
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","17","Cebolla blanca","Libra",8,17.61,140.89
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","18","Papas","Libra",15,13,194.95
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","19","Ayote","Libra",32,5.21,166.59
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","20","Chiltoma","Libra",3,31.9,95.69
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","21","Plátano verde","Libra",16,4.24,67.86
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","22","Naranja","Libra",46,3.02,138.75
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","23","Repollo","Libra",2,7.61,15.21
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","24","Jabón de lavar","Unidad",12.55,9.32,117.01
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","25","Detergente","Bolsita de 40 gramos ",27.97,1.76,49.35
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","26","Pastas dental","Unidad de 115 grs ",2.13,23.71,50.5
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,1.02,11.14
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","28","Escoba","Unidad",1.22,30.77,37.54
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","29","Papel higiénico","Rollos",10.71,6.36,68.16
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","30","Jabón de baño","Unidad",4.67,4.01,18.73
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,10.81,23.9
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","32","Desodorantes nacional","Unidad",1.9,16.19,30.75
"CB2008Nov",2008,"Nov","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2008/CNov08.xls","33","Cepillo dental","Unidad",2.49,8.73,21.74
