"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","1","Arroz","Libra",38,14.73,559.74,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","2","Frijol","Libra",34,19.64,667.76,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","3","Azúcar","Libra",30,13.43,402.9,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","4","Aceite","Litro",7,55.58,389.06,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","5","Posta de res","Libra",8,103.27,826.16,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","6","Posta de cerdo","Libra",5,77.59,387.95,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","7","Carne de aves","Libra",8,45.03,360.24,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","8","Chuleta de pescado","Libra",9,88.22,793.98,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","9","Leche","Litro",30,31.72,951.6,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","10","Huevos","Docena",7,63.18,442.26,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","11","Queso seco","Libra",9,72.43,651.87,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","12","Tortilla","Libra",57,16.2,923.4,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","13","Pinolillo","Libra",10,30.72,307.2,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","14","Pastas alimenticias","Libra",5,32.84,164.2,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","15","Pan","Libra",27,25.88,698.76,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","16","Tomate de cocinar","Libra",14,9.02,126.28,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","17","Cebolla blanca","Libra",8,28.91,231.28,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","18","Papas","Libra",15,16.37,245.55,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","19","Ayote","Libra",32,6.35,203.2,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","20","Chiltoma","Libra",3,30.32,90.96,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","21","Plátano verde","Libra",16,9.71,155.36,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","22","Naranja","Libra",46,9.45,434.7,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","23","Repollo","Libra",2,6.1,12.2,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","24","Jabón de lavar ropa","Unidad",12.55,17.02,213.601,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,3.06,85.5882,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","26","Pasta dental","Unidad de 115 grs",2.13,37.68,80.2584,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","27","Fósforos","Cajita de 40 cerillos",10.87,2.25,24.4575,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","28","Escoba","Unidad",1.22,63.58,77.5676,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","29","Papel higiénico","Rollos",10.71,15.8,169.218,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","30","Jabón de baño","Unidad",4.67,16.36,76.4012,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,22.84,50.4764,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","32","Desodorante nacional","Unidad",1.9,39.47,74.993,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","33","Cepillo dental","Unidad",2.49,15.9,39.591,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","34","Alquiler","Valor (C$) mensual",1,NA,900,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","35","Gas butano","25 libras",1,330.51,330.51,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","36","Luz eléctrica","KWH",100,2.953974,295.3974,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","37","Agua","Galones",5292,0.0302774802216931,160.2284253332,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","38","Transporte","Pasaje",240,2.5,600,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,468.67,291.180031706859,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","40","Camisa manga corta","Unidad",0.660003700679698,128.91,85.0810770546199,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","41","Calzoncillos","Unidad",1.56501893310219,45.92,71.8656694080526,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","42","Calcetines","Par",1.3198798072969,29.58,39.0420446998424,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,437.07,188.906594494791,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","44","Blusa manga corta","Unidad",0.66,135.46,89.4036,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,461.19,235.2069,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","46","Vestido entero","Unidad",0.5,282.51,141.255,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","47","Calzones/ Bikinis","Unidad",1.23,43.88,53.9724,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","48","Brassier/ sostén","Unidad",0.97,52.02,50.4594,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","49","Sandalias de cuero sintético","Par",0.44,240.35,105.754,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","50","Traje completo","Unidad",0.501964507835002,325.86,163.570154523114,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","51","Calzones","Unidad",1.4326365541172,33.98,48.6809901089026,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","52","Calcetines","Par",1.38828467371139,29.6,41.0932263418571,165
"CB2021May",2021,"May","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBMay2021.xls","53","Zapato de cuero sintético","Par",0.44713223086502,328.19,146.744326847591,165
