"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","1","Arroz","Libra",38,10.31,391.78,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","2","Frijol","Libra",34,12.3,418.2,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","3","Azúcar","Libra",30,8.18,245.4,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","4","Aceite","Litro",7,37.53,262.71,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","5","Posta de res","Libra",8,52.37,418.96,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","6","Posta de cerdo","Libra",5,52.58,262.9,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","7","Carne de aves","Libra",8,28.06,224.48,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","8","Chuleta de pescado","Libra",9,55.15,496.35,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","9","Leche","Litro",30,19.97,599.1,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","10","Huevos","Docena",7,39.22,274.54,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","11","Queso seco","Libra",9,41.56,374.04,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","12","Tortilla","Libra",57,11.82,673.74,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","13","Pinolillo","Libra",10,20.72,207.2,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","14","Pastas alimenticias","Libra",5,20.92,104.6,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","15","Pan","Libra",27,18.05,487.35,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","16","Tomate de cocinar","Libra",14,13.49,188.86,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","17","Cebolla blanca","Libra",8,17.37,138.96,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","18","Papas","Libra",15,12.89,193.35,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","19","Ayote","Libra",32,5.73,183.36,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","20","Chiltoma","Libra",3,20.62,61.86,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","21","Plátano verde","Libra",16,5.65,90.4,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","22","Naranja","Libra",46,4.09,188.14,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","23","Repollo","Libra",2,4.23,8.46,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","24","Jabón de lavar ropa","Unidad",12.55,12.2,153.11,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.08,58.1776,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","26","Pastas dental","Unidad de 115 grs",2.13,27.69,58.9797,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,1.01,10.9787,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","28","Escoba","Unidad",1.22,36.08,44.0176,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","29","Papel higiénico","Rollos",10.71,10.22,109.4562,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","30","Jabón de baño","Unidad",4.67,5.65,26.3855,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,13.31,29.4151,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","32","Desodorante nacional","Unidad",1.9,20.14,38.266,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","33","Cepillo dental","Unidad",2.49,9.86,24.5514,57
"CB2012May",2012,"May","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2012/CMayo2012.xls","34","Alquiler","Valor (C$) mensual",1,900,900,57
