"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","1","Arroz","Libra",38,21.99,835.62,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","2","Frijol","Libra",34,33.15,1127.1,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","3","Azúcar","Libra",30,15.94,478.2,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","4","Aceite","Litro",7,65.66,459.62,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","5","Posta de res","Libra",8,152.62,1220.96,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","6","Posta de cerdo","Libra",5,89.17,445.85,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","7","Carne de aves","Libra",8,63.65,509.2,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","8","Chuleta de pescado","Libra",9,107.86,970.74,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","9","Leche","Litro",30,39.43,1182.9,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","10","Huevos","Docena",7,73.37,513.59,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","11","Queso seco","Libra",9,123.21,1108.89,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","12","Tortilla","Libra",57,24.34,1387.38,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","13","Pinolillo","Libra",10,43.28,432.8,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","14","Pastas alimenticias","Libra",5,46.42,232.1,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","15","Pan","Libra",27,33.79,912.33,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","16","Tomate de cocinar","Libra",14,24.64,344.96,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","17","Cebolla blanca","Libra",8,44.48,355.84,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","18","Papas","Libra",15,49.33,739.95,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","19","Ayote","Libra",32,11.99,383.68,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","20","Chiltoma","Libra",3,45.34,136.02,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","21","Plátano verde","Libra",16,16.63,266.08,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","22","Naranja","Libra",46,13.44,618.24,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","23","Repollo","Libra",2,10.13,20.26,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","24","Jabón de lavar ropa","Unidad",12.55,27.61,346.5055,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","25","Detergente en polvo","Bolsita de 40 gramos",27.97,3.97368905060836,111.144082745516,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","26","Pasta dental","Unidad de 115 grs",2.13,47.21,100.5573,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","27","Fósforos","Cajita de 40 cerillos",10.87,2.6,28.262,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","28","Escoba","Unidad",1.22,77.94,95.0868,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","29","Papel higiénico","Rollos",10.71,20.74,222.1254,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","30","Jabón de baño","Unidad",4.67,11.26,52.5842,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","31","Toallas sanitarias","Bolsa de 10 unid",2.21,29.23,64.5983,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","32","Desodorante nacional","Unidad",1.9,65.4,124.26,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","33","Cepillo dental","Unidad",2.49,20.58,51.2442,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","34","Alquiler","Valor (C$) mensual",1,900,900,210
"CB2025Feb",2025,"Feb","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBFeb2025.xlsx","35","Gas butano","25 libras",1,436,436,210
