"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","1","Arroz","Libra",38,14.82,563.16
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","2","Frijol","Libra",34,18.63,633.42
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","3","Azúcar","Libra",30,13.46,403.8
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","4","Aceite","Litro",7,57.21,400.47
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","5","Posta de res","Libra",8,108.05,864.4
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","6","Posta de cerdo","Libra",5,77.54,387.7
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","7","Carne de aves","Libra",8,46.72,373.76
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","8","Chuleta de pescado","Libra",9,86.64,779.76
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","9","Leche","Litro",30,31.54,946.2
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","10","Huevos","Docena",7,63.88,447.16
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","11","Queso seco","Libra",9,64.27,578.43
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","12","Tortilla","Libra",57,18.35,1045.95
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","13","Pinolillo","Libra",10,30.9,309
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","14","Pastas alimenticias","Libra",5,33.56,167.8
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","15","Pan","Libra",27,26.49,715.23
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","16","Tomate de cocinar","Libra",14,14.19,198.66
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","17","Cebolla blanca","Libra",8,36.1,288.8
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","18","Papas","Libra",15,17.03,255.45
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","19","Ayote","Libra",32,7.8,249.6
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","20","Chiltoma","Libra",3,35.22,105.66
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","21","Plátano verde","Libra",16,9.51,152.16
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","22","Naranja","Libra",46,8.29,381.34
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","23","Repollo","Libra",2,6.31,12.62
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","24","Jabón de lavar ropa","Unidad",12.55,17.61,221.01
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","25","Detergente en polvo","Bolsita de 40 gramos ",27.97,3.14,87.83
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","26","Pasta dental","Unidad de 115 grs ",2.13,37.15,79.13
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","27","Fósforos","Cajita de 40 cerillos",10.87,1.8,19.57
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","28","Escoba","Unidad",1.22,66.63,81.29
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","29","Papel higiénico","Rollos",10.71,16.09,172.32
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","30","Jabón de baño","Unidad",4.67,13.82,64.54
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,23.02,50.87
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","32","Desodorante nacional","Unidad",1.9,40.96,77.82
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","33","Cepillo dental","Unidad",2.49,16.2,40.34
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","35","Gas butano"," 25 libras",1,374.3,374.3
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","36","Luz eléctrica","KWH",100,2.96,296.38
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","37","Agua","Galones",5292,0.03,160.23
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","38","Transporte","Pasaje",240,2.5,600
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","39","Pantalón largo de tela de jeans","Unidad",0.62,468.16,290.86
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","40","Camisa manga corta","Unidad",0.66,130.19,85.93
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","41","Calzoncillos","Unidad",1.57,46,71.99
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","42","Calcetines","Par",1.32,30.85,40.72
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.43,453.33,195.93
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","44","Blusa manga corta","Unidad",0.66,135.46,89.4
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,460.36,234.78
"CB2021Jul",2021,"Jul","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","46","Vestido entero","Unidad",0.5,285.19,142.6
