"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","1","Arroz","Libra",38,22.08,839.04
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","2","Frijol","Libra",34,32.22,1095.48
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","3","Azúcar","Libra",30,16.14,484.2
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","4","Aceite","Litro",7,65.24,456.68
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","5","Posta de res","Libra",8,155.39,1243.12
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","6","Posta de cerdo","Libra",5,87.37,436.85
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","7","Carne de aves","Libra",8,64.94,519.52
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","8","Chuleta de pescado","Libra",9,117.05,1053.45
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","9","Leche","Litro",30,42.01,1260.3
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","10","Huevos","Docena",7,90.39,632.73
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","11","Queso seco","Libra",9,123.71,1113.39
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","12","Tortilla","Libra",57,29.48,1680.36
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","13","Pinolillo","Libra",10,46.91,469.1
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","14","Pastas alimenticias","Libra",5,47.4,237
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","15","Pan","Libra",27,32.48,876.96
"CB2026Abr",2026,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBAbr2026.xlsx","16","Tomate de cocinar","Libra",14,28.63,400.82
