"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","1","Arroz","Libra",38,22.2,843.6
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","2","Frijol","Libra",34,34.28,1165.52
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","3","Azúcar","Libra",30,16.1,483
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","4","Aceite","Litro",7,64.68,452.76
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","5","Posta de res","Libra",8,150.24,1201.92
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","6","Posta de cerdo","Libra",5,87.09,435.45
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","7","Carne de aves","Libra",8,61.83,494.64
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","8","Chuleta de pescado","Libra",9,111.5,1003.5
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","9","Leche","Litro",30,41.34,1240.2
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","10","Huevos","Docena",7,91.28,638.96
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","11","Queso seco","Libra",9,119.89,1079.01
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","12","Tortilla","Libra",57,30.31,1727.67
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","13","Pinolillo","Libra",10,46.34,463.4
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","14","Pastas alimenticias","Libra",5,47.06,235.3
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","15","Pan","Libra",27,34.9,942.3
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","16","Tomate de cocinar","Libra",14,27.29,382.06
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","17","Cebolla blanca","Libra",8,52,416
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","18","Papas","Libra",15,33.33,499.95
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","19","Ayote","Libra",32,12.55,401.6
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","20","Chiltoma","Libra",3,61.96,185.88
"CB2026Ene",2026,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBene2026.xlsx","21","Plátano verde","Libra",16,15.51,248.16
