"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","1","Arroz","Libra",38,12.32,468.16,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","2","Frijol","Libra",34,15.9,540.6,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","3","Azúcar","Libra",30,10.48,314.4,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","4","Aceite","Litro",7,33.22,232.54,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","5","Posta de res","Libra",8,82.91,663.28,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","6","Posta de cerdo","Libra",5,69.57,347.85,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","7","Carne de aves","Libra",8,38.61,308.88,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","8","Chuleta de pescado","Libra",9,77.48,697.32,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","9","Leche","Litro",30,25.43,762.9,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","10","Huevos","Docena",7,47.58,333.06,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","11","Queso seco","Libra",9,63.36,570.24,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","12","Tortilla","Libra",57,15.97,910.29,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","13","Pinolillo","Libra",10,27.07,270.7,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","14","Pastas alimenticias","Libra",5,24.8,124,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","15","Pan","Libra",27,19.41,524.07,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","16","Tomate de cocinar","Libra",14,13.22,185.08,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","17","Cebolla blanca","Libra",8,22.4,179.2,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","18","Papas","Libra",15,16.55,248.25,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","19","Ayote","Libra",32,5.3,169.6,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","20","Chiltoma","Libra",3,26.96,80.88,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","21","Plátano verde","Libra",16,6.7,107.2,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","22","Naranja","Libra",46,4.71,216.66,112
"CB2016Dic",2016,"Dic","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBDic2016.xls","23","Repollo","Libra",2,5.57,11.14,112
