"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","1","Arroz","Libra",38,11.04,419.52,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","2","Frijol","Libra",34,9.89,336.26,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","3","Azúcar","Libra",30,8.91,267.3,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","4","Aceite","Litro",7,33.22,232.54,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","5","Posta de res","Libra",8,59.59,476.72,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","6","Posta de cerdo","Libra",5,52.6,263,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","7","Carne de aves","Libra",8,29.78,238.24,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","8","Chuleta de pescado","Libra",9,59.56,536.04,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","9","Leche","Litro",30,22.38,671.4,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","10","Huevos","Docena",7,40.76,285.32,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","11","Queso seco","Libra",9,46.41,417.69,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","12","Tortilla","Libra",57,14.05,800.85,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","13","Pinolillo","Libra",10,21.25,212.5,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","14","Pastas alimenticias","Libra",5,21.16,105.8,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","15","Pan","Libra",27,19.39,523.53,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","16","Tomate de cocinar","Libra",14,14.54,203.56,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","17","Cebolla blanca","Libra",8,23.05,184.4,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","18","Papas","Libra",15,10.99,164.85,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","19","Ayote","Libra",32,4.62,147.84,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","20","Chiltoma","Libra",3,35.86,107.58,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","21","Plátano verde","Libra",16,6.96,111.36,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","22","Naranja","Libra",46,4.93,226.78,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","23","Repollo","Libra",2,5.17,10.34,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","24","Jabón de lavar ropa","Unidad",12.55,12.93,162.2715,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.27,63.4919,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","26","Pastas dental","Unidad de 115 grs",2.13,29.07,61.9191,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,1,10.87,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","28","Escoba","Unidad",1.22,37.39,45.6158,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","29","Papel higiénico","Rollos",10.71,10.85,116.2035,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","30","Jabón de baño","Unidad",4.67,5.79,27.0393,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,14.6,32.266,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","32","Desodorante nacional","Unidad",1.9,21.48,40.812,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","33","Cepillo dental","Unidad",2.49,10.01,24.9249,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","34","Alquiler","Valor (C$) mensual",1,900,900,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","35","Gas butano","25 libras",1,278.02,278.02,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","36","Luz eléctrica","KWH",100,2.531182,253.1182,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","37","Agua","Galones",5292,0.0184263,97.5119796,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","38","Transporte","Pasaje",240,2.5,600,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,325.86,202.453592361357,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","40","Camisa manga corta","Unidad",0.660003700679698,103.64,68.402783538444,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","41","Calzoncillos","Unidad",1.56501893310219,32.62,51.0509175977934,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","42","Calcetines","Par",1.3198798072969,24.2,31.9410913365851,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,334.76,144.687056016373,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","44","Blusa manga corta","Unidad",0.66,86.57,57.1362,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,303.11,154.5861,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","46","Vestido entero","Unidad",0.5,227.74,113.87,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","47","Calzones/ Bikinis","Unidad",1.23,30.88,37.9824,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","48","Brassiers/ sostén","Unidad",0.97,33.08,32.0876,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","49","Sandalias de cuero sintético","Par",0.44,200.97,88.4268,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","50","Traje completo","Unidad",0.501964507835002,230.17,115.537170768382,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","51","Calzones","Unidad",1.4326365541172,21.19,30.3575685817435,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","52","Calcetines","Par",1.38828467371139,20.56,28.5431328915061,74
"CB2013Oct",2013,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/COct2013.xls","53","Zapato de cuero sintético","Par",0.44713223086502,260.31,116.392991016473,74
