"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","1","Arroz","Libra",38,9.3993,357.1734,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","2","Frijol","Libra",34,9.26209018,314.91106612,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","3","Azúcar","Libra",30,5.53821808,166.1465424,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","4","Aceite","Litro",7,27.58459718,193.09218026,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","5","Posta de res","Libra",8,39.35826236,314.86609888,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","6","Posta de cerdo","Libra",5,37.50026326,187.5013163,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","7","Carne de aves","Libra",8,21.54991875,172.39935,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","8","Pescado","Libra",9,40.0224835,360.2023515,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","9","Leche fluída","Litro",30,16.03,480.9,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","10","Huevos","Docena",7,30.06793157,210.47552099,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","11","Queso seco","Libra",9,22.65944603,203.93501427,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","12","Tortilla","Libra",57,9.91684622,565.26023454,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","13","Pinolillo","Libra",10,9.91684622,99.1684622,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","14","Pastas alimenticias","Libra",5,18.12744668,90.6372334,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","15","Pan","Libra",27,15.87672241,428.67150507,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","16","Tomate de cocinar","Libra",14,5.61843002,78.65802028,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","17","Cebolla blanca","Libra",8,14.03797918,112.30383344,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","18","Papas","Libra",15,10.5707156,158.560734,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","19","Ayote","Libra",32,6.05,193.6,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","20","Chiltoma","Libra",3,13.93632458,41.80897374,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","21","Plátano verde","Libra",16,5.73584342,91.77349472,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","22","Naranja","Libra",46,4.12068617,189.55156382,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","23","Repollo","Libra",2,3.74644027,7.49288054,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","24","Jabón de lavar","Unidad",12.55,9.51178225,119.3728672375,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","25","Detergente","Bolsita de 40 gramos",27.97,1.94031705,54.2706678885,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","26","Pastas dental","Unidad de 115 grs",2.13,23.8589,50.819457,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,1.00484009,10.9226117783,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","28","Escoba","Unidad",1.22,31.4579,38.378638,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","29","Papel higiénico","Rollos",10.71,6.76334897,72.4354674687,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","30","Jabón de baño","Unidad",4.67,4.60424131,21.5018069177,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,11.30776887,24.9901692027,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","32","Desodorantes nacional","Unidad",1.9,17.20531472,32.690097968,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","33","Cepillo dental","Unidad",2.49,8.8691,22.084059,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","34","Alquiler","Valor (C$) mensual",1,900,900,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","35","Gas butano","25 libras",1,187.02570077,187.02570077,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","36","Luz eléctrica","KWH",100,2.052887,205.2887,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","37","Agua","Galones",5292,0.01559,82.50228,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","38","Transporte","Pasaje",240,2.5,600,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","39","Pantalón largo de tela de jeans","Unidad",0.62,195.39130372,121.1426083064,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","40","Camisa manga corta","Unidad",0.66,71.29617249,47.0554738434,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","41","Calzoncillos","Unidad",1.57,17.0008,26.691256,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","42","Calcetines","Par",1.32,16.1704,21.344928,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","43","Zapato  de cuero natural (mocasin, acordonado,cerrado. Etc.)","Par",0.43,248.73590799,106.9564404357,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","44","Blusa manga corta","Unidad",0.66,52.95287706,34.9488988596,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,206.56322362,105.3472440462,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","46","Vestido entero","Unidad",0.5,127.1168891,63.55844455,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","47","Calzones/ Bikinis","Unidad",1.23,17.5117,21.539391,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","48","Brassiers/ sostén","Unidad",0.97,20.2568,19.649096,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","49","Sandalias de cuero sintético","Par",0.44,133.37288635,58.684069994,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","50","Traje completo","Unidad",0.5,149.86869908,74.93434954,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","51","Calzones","Unidad",1.43,14.50070883,20.7360136269,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","52","Calcetines","Par",1.39,14.56223686,20.2415092354,23
"CB2009Jul",2009,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2009/CJulio09.xls","53","Zapato de cuero sintético","Par",0.45,180.09567106,81.043051977,23
