"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","1","Arroz","Libra",38,22.13,840.94
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","2","Frijol","Libra",34,32.85,1116.9
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","3","Azúcar","Libra",30,16.04,481.2
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","4","Aceite","Litro",7,65.02,455.14
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","5","Posta de res","Libra",8,147.47,1179.76
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","6","Posta de cerdo","Libra",5,90.15,450.75
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","7","Carne de aves","Libra",8,63.28,506.24
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","8","Chuleta de pescado","Libra",9,110.74,996.66
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","9","Leche","Litro",30,40.33,1209.9
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","10","Huevos","Docena",7,74.62,522.34
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","11","Queso seco","Libra",9,109.38,984.42
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","12","Tortilla","Libra",57,29.97,1708.29
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","13","Pinolillo","Libra",10,45.49,454.9
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","14","Pastas alimenticias","Libra",5,46.8,234
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","15","Pan","Libra",27,31.03,837.81
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","16","Tomate de cocinar","Libra",14,24.44,342.16
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","17","Cebolla blanca","Libra",8,54.92,439.36
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","18","Papas","Libra",15,32.78,491.7
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","19","Ayote","Libra",32,10.8,345.6
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","20","Chiltoma","Libra",3,50.91,152.73
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","21","Plátano verde","Libra",16,15.32,245.12
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","22","Naranja","Libra",46,11.76,540.96
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","23","Repollo","Libra",2,11.44,22.88
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","24","Jabón de lavar ropa","Unidad",12.55,28.02,351.651
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","25","Detergente en polvo","Bolsita de 40 gramos",27.97,3.90189517865302,109.136008146925
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","26","Pasta dental","Unidad de 115 grs",2.13,48.12,102.4956
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","27","Fósforos","Cajita de 40 cerillos",10.87,2.63,28.5881
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","28","Escoba","Unidad",1.22,77.68,94.7696
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","29","Papel higiénico","Rollos",10.71,20.78,222.5538
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","30","Jabón de baño","Unidad",4.67,11.92,55.6664
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","31","Toallas sanitarias","Bolsa de 10 unid",2.21,30.05,66.4105
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","32","Desodorante nacional","Unidad",1.9,68,129.2
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","33","Cepillo dental","Unidad",2.49,21.01,52.3149
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","34","Alquiler","Valor (C$) mensual",1,900,900
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","35","Gas butano","25 libras",1,436,436
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","36","Luz eléctrica","KWH",100,3.2454565,324.54565
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","37","Agua","Galones",5292,0.0311988117200302,165.1041116224
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","38","Transporte","Pasaje",240,2.5,600
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,529.24,328.81157313363
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","40","Camisa manga corta","Unidad",0.660003700679698,269.43,177.824797074131
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","41","Calzoncillos","Unidad",1.56501893310219,75.58,118.284130963864
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","42","Calcetines","Par",1.3198798072969,38.67,51.0397521481713
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,613.59,265.200533818516
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","44","Blusa manga corta","Unidad",0.66,208.65,137.709
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","45","Pantalón largo de tela de jeans","Unidad",0.51,570.37,290.8887
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","46","Vestido entero","Unidad",0.5,317.85,158.925
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","47","Calzones/ Bikinis","Unidad",1.23,63.36,77.9328
"CB2025Oct",2025,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBOct2025.xlsx","48","Brassier/ sostén","Unidad",0.97,93.72,90.9084
