"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","1","Arroz","Libra",38,14.53,552.14,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","2","Frijol","Libra",34,18.63,633.42,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","3","Azúcar","Libra",30,13.45,403.5,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","4","Aceite","Litro",7,55.79,390.53,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","5","Posta de res","Libra",8,98.69,789.52,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","6","Posta de cerdo","Libra",5,71.97,359.85,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","7","Carne de aves","Libra",8,44.96,359.68,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","8","Chuleta de pescado","Libra",9,87.9,791.1,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","9","Leche","Litro",30,31.75,952.5,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","10","Huevos","Docena",7,63.42,443.94,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","11","Queso seco","Libra",9,80.27,722.43,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","12","Tortilla","Libra",57,16.35,931.95,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","13","Pinolillo","Libra",10,30.77,307.7,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","14","Pastas alimenticias","Libra",5,32.82,164.1,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","15","Pan","Libra",27,27.61,745.47,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","16","Tomate de cocinar","Libra",14,8.4,117.6,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","17","Cebolla blanca","Libra",8,29.52,236.16,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","18","Papas","Libra",15,17.78,266.7,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","19","Ayote","Libra",32,6.15,196.8,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","20","Chiltoma","Libra",3,27.76,83.28,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","21","Plátano verde","Libra",16,9.75,156,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","22","Naranja","Libra",46,8.67,398.82,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","23","Repollo","Libra",2,5.59,11.18,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","24","Jabón de lavar ropa","Unidad",12.55,16.82,211.091,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,3.06222949592342,85.6505590009781,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","26","Pasta dental","Unidad de 115 grs",2.13,37.26,79.3638,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","27","Fósforos","Cajita de 40 cerillos",10.87,1.95,21.1965,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","28","Escoba","Unidad",1.22,63.09,76.9698,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","29","Papel higiénico","Rollos",10.71,15.66,167.7186,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","30","Jabón de baño","Unidad",4.67,14.23,66.4541,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,22.69,50.1449,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","32","Desodorante nacional","Unidad",1.9,38.7,73.53,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","33","Cepillo dental","Unidad",2.49,15.77,39.2673,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","34","Alquiler","Valor (C$) mensual",1,NA,900,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","35","Gas butano","25 libras",1,351.85,351.85,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","36","Luz eléctrica","KWH",100,2.94901,294.901,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","37","Agua","Galones",5292,0.0302774802216931,160.2284253332,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","38","Transporte","Pasaje",240,2.5,600,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,470.15,292.099541056564,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","40","Camisa manga corta","Unidad",0.660003700679698,127.89,84.4078732799266,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","41","Calzoncillos","Unidad",1.56501893310219,45.55,71.2866124028048,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","42","Calcetines","Par",1.3198798072969,29.48,38.9100567191128,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,434.76,187.908186383315,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","44","Blusa manga corta","Unidad",0.66,135.82,89.6412,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,461.13,235.1763,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","46","Vestido entero","Unidad",0.5,278.94,139.47,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","47","Calzones/ Bikinis","Unidad",1.23,43.47,53.4681,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","48","Brassier/ sostén","Unidad",0.97,51.61,50.0617,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","49","Sandalias de cuero sintético","Par",0.44,240.35,105.754,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","50","Traje completo","Unidad",0.501964507835002,325.83,163.555095587879,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","51","Calzones","Unidad",1.4326365541172,33.72,48.3085046048321,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","52","Calcetines","Par",1.38828467371139,30.22,41.9539628395582,164
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","53","Zapato de cuero sintético","Par",0.44713223086502,323.55,144.669633296377,164
