"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","1","Arroz","Libra",38,9.22,350.36
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","2","Frijol","Libra",34,17.19,584.46
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","3","Azúcar","Libra",30,6.48,194.4
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","4","Aceite","Litro",7,37.49,262.43
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","5","Posta de res","Libra",8,39.09,312.72
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","6","Posta de cerdo","Libra",5,45.01,225.05
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","7","Carne de aves","Libra",8,22.2,177.6
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","8","Chuleta de pescado","Libra",9,43.21,388.89
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","9","Leche","Litro",30,16.03,480.9
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","10","Huevos","Docena",7,33.8,236.6
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","11","Queso seco","Libra",9,38.93,350.37
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","12","Tortilla","Libra",57,9.67,551.19
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","13","Pinolillo","Libra",10,18.76,187.6
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","14","Pastas alimenticias","Libra",5,18.86,94.3
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","15","Pan","Libra",27,17.17,463.59
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","16","Tomate de cocinar","Libra",14,9.18,128.52
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","17","Cebolla blanca","Libra",8,14.71,117.68
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","18","Papas","Libra",15,13.7,205.5
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","19","Ayote","Libra",32,5.21,166.72
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","20","Chiltoma","Libra",3,19.42,58.26
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","21","Plátano verde","Libra",16,4.95,79.2
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","22","Naranja","Libra",46,3.46,159.16
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","23","Repollo","Libra",2,7.25,14.5
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","24","Jabón de lavar ropa","Unidad",12.55,10.65,133.66
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","25","Detergente en polvo","Bolsita de 40 gramos ",27.97,1.96,54.82
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","26","Pastas dental","Unidad de 115 grs ",2.13,24.7,52.61
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,0.98,10.65
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","28","Escoba","Unidad",1.22,33.21,40.52
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","29","Papel higiénico","Rollos",10.71,9.23,98.85
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","30","Jabón de baño","Unidad",4.67,5.06,23.63
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,12.11,26.76
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","32","Desodorante nacional","Unidad",1.9,18.85,35.82
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","33","Cepillo dental","Unidad",2.49,9.6,23.9
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","35","Gas butano"," 25 libras",1,270,270
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","36","Luz eléctrica","KWH",100,2.21,220.92
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","37","Agua","Galones",5292,0.02,82.5
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","38","Transporte","Pasaje",240,2.5,600
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","39","Pantalón largo de tela de jeans","Unidad",0.62,221.08,137.07
"CB2011Ene",2011,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2011/CEnero2011.xls","40","Camisa manga corta","Unidad",0.66,76.16,50.27
