"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","1","Arroz","Libra",38,22.2,843.6
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","2","Frijol","Libra",34,33.43,1136.62
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","3","Azúcar","Libra",30,16.1,483
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","4","Aceite","Litro",7,64.73,453.11
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","5","Posta de res","Libra",8,150.61,1204.88
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","6","Posta de cerdo","Libra",5,87.22,436.1
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","7","Carne de aves","Libra",8,62,496
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","8","Chuleta de pescado","Libra",9,114.8,1033.2
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","9","Leche","Litro",30,41.9,1257
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","10","Huevos","Docena",7,90.53,633.71
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","11","Queso seco","Libra",9,124.34,1119.06
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","12","Tortilla","Libra",57,28.53,1626.21
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","13","Pinolillo","Libra",10,46.96,469.6
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","14","Pastas alimenticias","Libra",5,47.4,237
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","15","Pan","Libra",27,31.78,858.06
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","16","Tomate de cocinar","Libra",14,28.89,404.46
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","17","Cebolla blanca","Libra",8,39.25,314
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","18","Papas","Libra",15,33.29,499.35
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","19","Ayote","Libra",32,11.42,365.44
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","20","Chiltoma","Libra",3,50.17,150.51
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","21","Plátano verde","Libra",16,16.02,256.32
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","22","Naranja","Libra",46,17.17,789.82
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","23","Repollo","Libra",2,11.6,23.2
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","24","Jabón de lavar ropa","Unidad",12.55,28.15,353.2825
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","25","Detergente en polvo","Bolsita de 40 gramos",27.97,3.87779375454686,108.461891314676
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","26","Pasta dental","Unidad de 115 grs",2.13,48.04,102.3252
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","27","Fósforos","Cajita de 40 cerillos",10.87,2.7,29.349
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","28","Escoba","Unidad",1.22,78.02,95.1844
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","29","Papel higiénico","Rollos",10.71,20.94,224.2674
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","30","Jabón de baño","Unidad",4.67,12.24,57.1608
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","31","Toallas sanitarias","Bolsa de 10 unid",2.21,30.09,66.4989
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","32","Desodorante nacional","Unidad",1.9,68.68,130.492
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","33","Cepillo dental","Unidad",2.49,21.12,52.5888
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","34","Alquiler","Valor (C$) mensual",1,900,900
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","35","Gas butano","25 libras",1,436,436
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","36","Luz eléctrica","KWH",100,3.2454565,324.54565
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","37","Agua","Galones",5292,0.0311988117200302,165.1041116224
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","38","Transporte","Pasaje",240,2.5,600
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,533.28,331.321585142283
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","40","Camisa manga corta","Unidad",0.660003700679698,266.93,176.174787822432
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","41","Calzoncillos","Unidad",1.56501893310219,72.79,113.917728140508
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","42","Calcetines","Par",1.3198798072969,36.56,48.2548057547748
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,622.92,269.233065281752
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","44","Blusa manga corta","Unidad",0.66,213.81,141.1146
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","45","Pantalón largo de tela de jeans","Unidad",0.51,576.49,294.0099
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","46","Vestido entero","Unidad",0.5,321.85,160.925
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","47","Calzones/ Bikinis","Unidad",1.23,64.52,79.3596
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","48","Brassier/ sostén","Unidad",0.97,97.97,95.0309
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","49","Sandalias de cuero sintético","Par",0.44,315.27,138.7188
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","50","Traje completo","Unidad",0.501964507835002,473.66,237.760508781127
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","51","Calzones","Unidad",1.4326365541172,42.62,61.0589699364752
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","52","Calcetines","Par",1.38828467371139,38.01,52.7687004477699
"CB2026Mar",2026,"Mar","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2026/CBMar26.xlsx","53","Zapato de cuero sintético","Par",0.44713223086502,413.79,185.018845809637
