"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","1","Arroz","Libra",38,21.94,833.72,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","2","Frijol","Libra",34,29.74,1011.16,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","3","Azúcar","Libra",30,15.81,474.3,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","4","Aceite","Litro",7,61.68,431.76,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","5","Posta de res","Libra",8,143.86,1150.88,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","6","Posta de cerdo","Libra",5,89.44,447.2,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","7","Carne de aves","Libra",8,62.81,502.48,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","8","Chuleta de pescado","Libra",9,107.65,968.85,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","9","Leche","Litro",30,40.84,1225.2,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","10","Huevos","Docena",7,73.45,514.15,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","11","Queso seco","Libra",9,109.03,981.27,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","12","Tortilla","Libra",57,23.72,1352.04,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","13","Pinolillo","Libra",10,40.69,406.9,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","14","Pastas alimenticias","Libra",5,45.7,228.5,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","15","Pan","Libra",27,31.69,855.63,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","16","Tomate de cocinar","Libra",14,27.4,383.6,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","17","Cebolla blanca","Libra",8,54.56,436.48,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","18","Papas","Libra",15,34.04,510.6,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","19","Ayote","Libra",32,10.84,346.88,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","20","Chiltoma","Libra",3,63.27,189.81,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","21","Plátano verde","Libra",16,15.56,248.96,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","22","Naranja","Libra",46,12.81,589.26,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","23","Repollo","Libra",2,11.48,22.96,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","24","Jabón de lavar ropa","Unidad",12.55,27.15,340.7325,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,3.91480457615855,109.497083995155,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","26","Pasta dental","Unidad de 115 grs",2.13,47.64,101.4732,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","27","Fósforos","Cajita de 40 cerillos",10.87,2.54,27.6098,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","28","Escoba","Unidad",1.22,77.2,94.184,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","29","Papel higiénico","Rollos",10.71,21.13,226.3023,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","30","Jabón de baño","Unidad",4.67,11.33,52.9111,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,28.8,63.648,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","32","Desodorante nacional","Unidad",1.9,63.96,121.524,207
"CB2024Nov",2024,"Nov","https://www.inide.gob.ni/docs/CanastaB/CB2024/CBNov2024.xls","33","Cepillo dental","Unidad",2.49,20.58,51.2442,207
