"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","1","Arroz","Libra",38,10.73,407.74,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","2","Frijol","Libra",34,9.21,313.14,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","3","Azúcar","Libra",30,8.7,261,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","4","Aceite","Litro",7,34.06,238.42,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","5","Posta de res","Libra",8,56,448,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","6","Posta de cerdo","Libra",5,53.29,266.45,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","7","Carne de aves","Libra",8,29.67,237.36,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","8","Chuleta de pescado","Libra",9,58.74,528.66,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","9","Leche","Litro",30,21.55,646.5,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","10","Huevos","Docena",7,39.94,279.58,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","11","Queso seco","Libra",9,51.6,464.4,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","12","Tortilla","Libra",57,12.69,723.33,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","13","Pinolillo","Libra",10,21.23,212.3,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","14","Pastas alimenticias","Libra",5,20.38,101.9,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","15","Pan","Libra",27,19.77,533.79,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","16","Tomate de cocinar","Libra",14,14.08,197.12,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","17","Cebolla blanca","Libra",8,25.1,200.8,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","18","Papas","Libra",15,13.95,209.25,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","19","Ayote","Libra",32,6.14,196.48,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","20","Chiltoma","Libra",3,35.72,107.16,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","21","Plátano verde","Libra",16,7.61,121.76,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","22","Naranja","Libra",46,5.5,253,68
"CB2013Abr",2013,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAbr2013.xls","23","Repollo","Libra",2,5.64,11.28,68
