"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","1","Arroz","Libra",38,22.06,838.28
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","2","Frijol","Libra",34,32.76,1113.84
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","3","Azúcar","Libra",30,16.04,481.2
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","4","Aceite","Litro",7,63.91,447.37
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","5","Posta de res","Libra",8,147.5,1180
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","6","Posta de cerdo","Libra",5,89.8,449
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","7","Carne de aves","Libra",8,62.96,503.68
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","8","Chuleta de pescado","Libra",9,111.18,1000.62
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","9","Leche","Litro",30,40.31,1209.3
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","10","Huevos","Docena",7,73.91,517.37
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","11","Queso seco","Libra",9,104.67,942.03
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","12","Tortilla","Libra",57,30.27,1725.39
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","13","Pinolillo","Libra",10,45.23,452.3
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","14","Pastas alimenticias","Libra",5,46.8,234
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","15","Pan","Libra",27,34.82,940.14
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","16","Tomate de cocinar","Libra",14,22.94,321.16
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","17","Cebolla blanca","Libra",8,52.03,416.24
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","18","Papas","Libra",15,32.83,492.45
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","19","Ayote","Libra",32,11.5,368
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","20","Chiltoma","Libra",3,45.45,136.35
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","21","Plátano verde","Libra",16,14.09,225.44
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","22","Naranja","Libra",46,12.63,580.98
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","23","Repollo","Libra",2,11.96,23.92
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","24","Jabón de lavar ropa","Unidad",12.55,28.17,353.5335
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","25","Detergente en polvo","Bolsita de 40 gramos",27.97,3.93187424036852,109.974522503107
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","26","Pasta dental","Unidad de 115 grs",2.13,48.29,102.8577
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","27","Fósforos","Cajita de 40 cerillos",10.87,2.63,28.5881
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","28","Escoba","Unidad",1.22,77.78,94.8916
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","29","Papel higiénico","Rollos",10.71,20.8,222.768
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","30","Jabón de baño","Unidad",4.67,12.15,56.7405
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","31","Toallas sanitarias","Bolsa de 10 unid",2.21,29.91,66.1011
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","32","Desodorante nacional","Unidad",1.9,68.14,129.466
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","33","Cepillo dental","Unidad",2.49,20.72,51.5928
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","34","Alquiler","Valor (C$) mensual",1,900,900
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","35","Gas butano","25 libras",1,436,436
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","36","Luz eléctrica","KWH",100,3.2454565,324.54565
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","37","Agua","Galones",5292,0.0311988117200302,165.1041116224
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","38","Transporte","Pasaje",240,2.5,600
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,529.6,329.035237570045
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","40","Camisa manga corta","Unidad",0.660003700679698,266.21,175.699585157943
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","41","Calzoncillos","Unidad",1.56501893310219,73.83,115.545347830935
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","42","Calcetines","Par",1.3198798072969,37.71,49.7726675331663
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,615.38,265.974192052085
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","44","Blusa manga corta","Unidad",0.66,210.95,139.227
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","45","Pantalón largo de tela de jeans","Unidad",0.51,570.37,290.8887
"CB2025Sep",2025,"Sep","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2025/CBSept2025.xlsx","46","Vestido entero","Unidad",0.5,318.72,159.36
