"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","1","Arroz","Libra",38,14.3,543.4
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","2","Frijol","Libra",34,22.59,768.06
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","3","Azúcar","Libra",30,12.93,387.9
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","4","Aceite","Litro",7,37.74,264.18
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","5","Posta de res","Libra",8,94.57,756.56
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","6","Posta de cerdo","Libra",5,68.7,343.5
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","7","Carne de aves","Libra",8,43.76,350.08
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","8","Chuleta de pescado","Libra",9,79.93,719.37
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","9","Leche","Litro",30,30.87,926.1
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","10","Huevos","Docena",7,57.68,403.76
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","11","Queso seco","Libra",9,61.51,553.59
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","12","Tortilla","Libra",57,17.44,994.08
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","13","Pinolillo","Libra",10,30.22,302.2
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","14","Pastas alimenticias","Libra",5,31.16,155.8
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","15","Pan","Libra",27,23.81,642.87
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","16","Tomate de cocinar","Libra",14,15.6,218.4
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","17","Cebolla blanca","Libra",8,26.64,213.12
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","18","Papas","Libra",15,22.29,334.35
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","19","Ayote","Libra",32,6.28,200.96
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","20","Chiltoma","Libra",3,29.17,87.51
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","21","Plátano verde","Libra",16,9.71,155.36
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","22","Naranja","Libra",46,6.61,304.06
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","23","Repollo","Libra",2,10.16,20.32
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","24","Jabón de lavar ropa","Unidad",12.55,15.52,194.78
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","25","Detergente en polvo","Bolsita de 40 gramos ",27.97,3.12,87.27
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","26","Pasta dental","Unidad de 115 grs ",2.13,35.52,75.66
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","27","Fósforos","Cajita de 40 cerillos",10.87,1.68,18.26
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","28","Escoba","Unidad",1.22,61.7,75.27
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","29","Papel higiénico","Rollos",10.71,14.74,157.87
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","30","Jabón de baño","Unidad",4.67,11.63,54.31
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,21.36,47.21
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","32","Desodorante nacional","Unidad",1.9,36.37,69.1
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","33","Cepillo dental","Unidad",2.49,14.78,36.8
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","35","Gas butano"," 25 libras",1,257.36,257.36
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","36","Luz eléctrica","KWH",100,3.35,335.14
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","37","Agua","Galones",5292,0.03,157
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","38","Transporte","Pasaje",240,2.5,600
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","39","Pantalón largo de tela de jeans","Unidad",0.62,465.66,289.31
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","40","Camisa manga corta","Unidad",0.66,126.89,83.75
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","41","Calzoncillos","Unidad",1.57,45.2,70.74
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","42","Calcetines","Par",1.32,29.34,38.73
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.43,430.26,185.96
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","44","Blusa manga corta","Unidad",0.66,125.18,82.62
"CB2020Ago",2020,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBAgo2020.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,453.09,231.08
